id,text,category,severity,is_cybercrime,timestamp,word_count,char_count,contains_urls,contains_money_terms,contains_urgency,threat_level
financial_fraud_469,Wire transfer needed for business partnership!!,financial_fraud,high,True,2025-03-24 20:23:22.060526,6,47,False,True,False,8.5
financial_fraud_470,Investment scheme with 500% returns guaranteed,financial_fraud,high,True,2025-03-30 20:23:22.060526,6,46,False,False,False,7.0
financial_fraud_471,Nigerian prince needs help transferring millions!!,financial_fraud,high,True,2025-12-25 20:23:22.060526,6,50,False,True,False,8.5
financial_fraud_472,URGENT: Nigerian prince needs help transferring millions,financial_fraud,high,True,2025-11-11 20:23:22.060526,7,56,False,True,True,9.0
financial_fraud_473,PayPal payment required to unlock your inheritance,financial_fraud,high,True,2025-08-05 20:23:22.060526,7,50,False,True,False,8.0
financial_fraud_474,"Hey, Need your bank details for international money transfer",financial_fraud,high,True,2025-10-17 20:23:22.060526,9,60,False,True,False,8.0
financial_fraud_475,Wire transfer needed for business partnership,financial_fraud,high,True,2025-12-03 20:23:22.060526,6,45,False,True,False,8.0
financial_fraud_476,Send bitcoin to this address for guaranteed returns,financial_fraud,high,True,2025-07-31 20:23:22.060526,8,51,False,True,False,8.0
financial_fraud_477,Send $500 through MoneyGram for urgent medical bills,financial_fraud,high,True,2025-12-23 20:23:22.060526,8,52,False,True,True,9.0
financial_fraud_478,"URGENT: Foreign lottery winner, pay taxes to claim prize",financial_fraud,high,True,2026-01-05 20:23:22.060526,9,56,False,False,True,8.0
financial_fraud_479,Cash advance required for real estate investment,financial_fraud,high,True,2025-11-27 20:23:22.060526,7,48,False,True,False,8.0
financial_fraud_480,PayPal payment required to unlock your inheritance,financial_fraud,high,True,2025-08-02 20:23:22.060526,7,50,False,True,False,8.0
financial_fraud_481,Western Union transfer required for lottery winnings,financial_fraud,high,True,2025-05-31 20:23:22.060526,7,52,False,True,False,8.0
financial_fraud_482,URGENT: Investment scheme with 500% returns guaranteed,financial_fraud,high,True,2025-05-20 20:23:22.060526,7,54,False,False,True,8.0
financial_fraud_483,"QUICK LOAN AVAILABLE, JUST SEND PROCESSING FEE FIRST",financial_fraud,high,True,2025-08-07 20:23:22.060526,8,52,False,False,False,8.0
financial_fraud_484,I need you to send $500 to help with my emergency,financial_fraud,high,True,2025-02-03 20:23:22.060526,11,49,False,True,True,9.0
financial_fraud_485,I need you to send $500 to help with my emergency,financial_fraud,high,True,2025-05-03 20:23:22.060526,11,49,False,True,True,9.0
financial_fraud_486,i need you to send $500 to help with my emergency,financial_fraud,high,True,2025-09-05 20:23:22.060526,11,49,False,True,True,9.0
financial_fraud_487,Cash advance required for real estate investment,financial_fraud,high,True,2025-03-09 20:23:22.060526,7,48,False,True,False,8.0
financial_fraud_488,Western Union transfer required for lottery winnings,financial_fraud,high,True,2025-03-25 20:23:22.060526,7,52,False,True,False,8.0
financial_fraud_489,"Hey, Nigerian prince needs help transferring millions",financial_fraud,high,True,2025-07-27 20:23:22.060526,7,53,False,True,False,8.0
financial_fraud_490,"Foreign lottery winner, pay taxes to claim prize",financial_fraud,high,True,2025-05-26 20:23:22.060526,8,48,False,False,False,7.0
financial_fraud_491,"URGENT: Government refund available, send personal details",financial_fraud,high,True,2025-05-12 20:23:22.060526,7,58,False,False,True,8.0
financial_fraud_492,I need you to send $500 to help with my emergency,financial_fraud,high,True,2025-10-16 20:23:22.060526,11,49,False,True,True,9.0
financial_fraud_493,"Quick loan available, just send processing fee first",financial_fraud,high,True,2026-01-02 20:23:22.060526,8,52,False,False,False,7.0
financial_fraud_494,"Foreign lottery winner, pay taxes to claim prize",financial_fraud,high,True,2025-03-20 20:23:22.060526,8,48,False,False,False,7.0
financial_fraud_495,"Hey, Foreign lottery winner, pay taxes to claim prize",financial_fraud,high,True,2025-12-05 20:23:22.060526,9,53,False,False,False,7.0
financial_fraud_496,"Quick loan available, just send processing fee first",financial_fraud,high,True,2025-11-02 20:23:22.060526,8,52,False,False,False,7.0
financial_fraud_497,"Government refund available, send personal details",financial_fraud,high,True,2026-01-02 20:23:22.060526,6,50,False,False,False,7.0
financial_fraud_498,send money through moneygram for urgent medical bills,financial_fraud,high,True,2025-12-28 20:23:22.060526,8,53,False,True,True,9.0
financial_fraud_499,Western Union transfer required for lottery winnings!!,financial_fraud,high,True,2025-02-03 20:23:22.060526,7,54,False,True,False,8.5
financial_fraud_500,"Hey, Send bitcoin to this address for guaranteed returns",financial_fraud,high,True,2025-10-01 20:23:22.060526,9,56,False,True,False,8.0
phishing_001,Click this link to verify your account immediately,phishing,high,True,2025-08-09 20:23:22.060526,8,50,False,True,True,8.0
phishing_002,"Your password will expire, update it now",phishing,high,True,2025-03-12 20:23:22.060526,7,40,False,False,True,7.0
phishing_003,"Suspicious activity detected, confirm your identity",phishing,high,True,2025-09-21 20:23:22.060526,6,51,False,False,False,6.0
phishing_004,"Account locked, provide login details to unlock",phishing,high,True,2025-12-24 20:23:22.060526,7,47,False,True,False,7.0
phishing_005,"Banking security update required, enter credentials",phishing,high,True,2025-08-26 20:23:22.060526,6,51,False,True,False,7.0
phishing_006,"Free gift card, just enter your personal information",phishing,high,True,2025-08-19 20:23:22.060526,8,52,False,False,False,6.0
phishing_007,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-07-20 20:23:22.060526,8,49,False,True,False,7.0
phishing_008,"Credit score update, verify with credit card info",phishing,high,True,2025-12-06 20:23:22.060526,8,49,False,False,False,6.0
phishing_009,"PayPal account suspended, confirm payment details",phishing,high,True,2025-03-29 20:23:22.060526,6,49,False,True,False,7.0
phishing_010,"Amazon package delivery failed, update address and payment",phishing,high,True,2025-09-17 20:23:22.060526,8,58,False,True,False,7.0
phishing_011,"Microsoft security alert, verify Windows license",phishing,high,True,2025-10-23 20:23:22.060526,6,48,False,False,False,6.0
phishing_012,"Google account compromised, reset password here",phishing,high,True,2025-10-09 20:23:22.060526,6,47,False,True,False,7.0
phishing_013,"iPhone winner selected, claim prize with personal info",phishing,high,True,2025-03-28 20:23:22.060526,8,54,False,False,False,6.0
phishing_014,"Social media account hacked, secure it now",phishing,high,True,2025-06-10 20:23:22.060526,7,42,False,True,True,8.0
phishing_015,"paypal account suspended, confirm payment details",phishing,high,True,2025-12-30 20:23:22.060526,6,49,False,True,False,7.0
phishing_016,"Social media account hacked, secure it now",phishing,high,True,2025-07-09 20:23:22.060526,7,42,False,True,True,8.0
phishing_017,"Google account compromised, reset password here",phishing,high,True,2025-07-14 20:23:22.060526,6,47,False,True,False,7.0
phishing_018,Click this link to verify your account immediately,phishing,high,True,2025-04-06 20:23:22.060526,8,50,False,True,True,8.0
phishing_019,"Credit score update, verify with credit card info!!",phishing,high,True,2025-03-12 20:23:22.060526,8,51,False,False,False,6.5
phishing_020,"EXPIRES TODAY: PayPal account suspended, confirm payment details",phishing,high,True,2025-12-02 20:23:22.060526,8,64,False,True,True,8.0
phishing_021,"URGENT: Free gift card, just enter your personal information",phishing,high,True,2025-10-07 20:23:22.060526,9,60,False,False,True,7.0
phishing_022,"IMMEDIATE: Suspicious activity detected, confirm your identity",phishing,high,True,2025-02-04 20:23:22.060526,7,62,False,False,False,6.0
phishing_023,"IMMEDIATE: Credit score update, verify with credit card info",phishing,high,True,2025-02-03 20:23:22.060526,9,60,False,False,False,6.0
phishing_024,"iPhone winner selected, claim prize with personal info",phishing,high,True,2025-04-07 20:23:22.060526,8,54,False,False,False,6.0
phishing_025,"social media account hacked, secure it now",phishing,high,True,2025-05-02 20:23:22.060526,7,42,False,True,True,8.0
phishing_026,"paypal account suspended, confirm payment details",phishing,high,True,2025-09-18 20:23:22.060526,6,49,False,True,False,7.0
phishing_027,"PayPal account suspended, confirm payment details",phishing,high,True,2026-01-16 20:23:22.060526,6,49,False,True,False,7.0
phishing_028,"iPhone winner selected, claim prize with personal info",phishing,high,True,2025-03-27 20:23:22.060526,8,54,False,False,False,6.0
phishing_029,"Hey, Free gift card, just enter your personal information",phishing,high,True,2025-04-12 20:23:22.060526,9,57,False,False,False,6.0
phishing_030,"Free gift card, just enter your personal information",phishing,high,True,2025-10-16 20:23:22.060526,8,52,False,False,False,6.0
phishing_031,LAST CHANCE: Click this link to verify your account immediately,phishing,high,True,2026-01-03 20:23:22.060526,10,63,False,True,True,8.0
phishing_032,"EXPIRES TODAY: Google account compromised, reset password here",phishing,high,True,2025-02-28 20:23:22.060526,8,62,False,True,True,8.0
phishing_033,"Hey, Account locked, provide login details to unlock",phishing,high,True,2025-05-07 20:23:22.060526,8,52,False,True,False,7.0
phishing_034,"Hey, iPhone winner selected, claim prize with personal info",phishing,high,True,2025-11-22 20:23:22.060526,9,59,False,False,False,6.0
phishing_035,"Hey, Tax refund available, submit SSN and bank details",phishing,high,True,2025-08-05 20:23:22.063531,9,54,False,True,False,7.0
phishing_036,"Hey, Amazon package delivery failed, update address and payment",phishing,high,True,2025-11-10 20:23:22.063531,9,63,False,True,False,7.0
phishing_037,"PayPal account suspended, confirm payment details!!",phishing,high,True,2025-12-08 20:23:22.063565,6,51,False,True,False,7.5
phishing_038,"EXPIRES TODAY: Your password will expire, update it now",phishing,high,True,2025-05-28 20:23:22.063565,9,55,False,False,True,7.0
phishing_039,"Suspicious activity detected, confirm ur identity",phishing,high,True,2025-12-16 20:23:22.063565,6,49,False,False,False,6.0
phishing_040,"Hey, Microsoft security alert, verify Windows license",phishing,high,True,2025-04-01 20:23:22.063565,7,53,False,False,False,6.0
phishing_041,"free gift card, just enter your personal information",phishing,high,True,2025-10-23 20:23:22.063565,8,52,False,False,False,6.0
phishing_042,"Social media account hacked, secure it now!!",phishing,high,True,2025-07-08 20:23:22.063565,7,44,False,True,True,8.5
phishing_043,"Social media account hacked, secure it now",phishing,high,True,2025-04-24 20:23:22.063565,7,42,False,True,True,8.0
phishing_044,"IMMEDIATE: Your password will expire, update it now",phishing,high,True,2025-08-22 20:23:22.063565,8,51,False,False,True,7.0
phishing_045,"IMMEDIATE: Account locked, provide login details to unlock",phishing,high,True,2025-04-09 20:23:22.063565,8,58,False,True,False,7.0
phishing_046,"IMMEDIATE: PayPal account suspended, confirm payment details",phishing,high,True,2025-10-07 20:23:22.063565,7,60,False,True,False,7.0
phishing_047,"LAST CHANCE: Free gift card, just enter your personal information",phishing,high,True,2025-07-28 20:23:22.063565,10,65,False,False,False,6.0
phishing_048,"Social media account hacked, secure it now",phishing,high,True,2025-08-03 20:23:22.063565,7,42,False,True,True,8.0
phishing_049,"google account compromised, reset password here",phishing,high,True,2025-03-25 20:23:22.063565,6,47,False,True,False,7.0
phishing_050,"URGENT: Account locked, provide login details to unlock",phishing,high,True,2025-10-30 20:23:22.063565,8,55,False,True,True,8.0
phishing_051,Click this link to verify ur account immediately,phishing,high,True,2025-02-20 20:23:22.063565,8,48,False,True,True,8.0
phishing_052,Click this link to verify your account immediately,phishing,high,True,2025-05-26 20:23:22.063565,8,50,False,True,True,8.0
phishing_053,IMMEDIATE: Click this link to verify your account immediately,phishing,high,True,2025-08-05 20:23:22.063565,9,61,False,True,True,8.0
phishing_054,"PayPal account suspended, confirm payment details Please respond ASAP",phishing,high,True,2026-01-23 20:23:22.063565,9,69,False,True,True,8.0
phishing_055,"BANKING SECURITY UPDATE REQUIRED, ENTER CREDENTIALS",phishing,high,True,2025-10-04 20:23:22.063565,6,51,False,True,False,8.0
phishing_056,"URGENT: Microsoft security alert, verify Windows license",phishing,high,True,2025-02-02 20:23:22.063565,7,56,False,False,True,7.0
phishing_057,"Amazon package delivery failed, update address and payment Please respond ASAP",phishing,high,True,2025-11-10 20:23:22.063565,11,78,False,True,True,8.0
phishing_058,"PayPal account suspended, confirm payment details Please respond ASAP",phishing,high,True,2025-12-11 20:23:22.063565,9,69,False,True,True,8.0
phishing_059,"EXPIRES TODAY: Social media account hacked, secure it now",phishing,high,True,2025-03-11 20:23:22.063565,9,57,False,True,True,8.0
phishing_060,"LAST CHANCE: Social media account hacked, secure it now",phishing,high,True,2025-02-11 20:23:22.063565,9,55,False,True,True,8.0
phishing_061,"Google account compromised, reset password here",phishing,high,True,2025-03-14 20:23:22.063565,6,47,False,True,False,7.0
phishing_062,"URGENT: Free gift card, just enter your personal information",phishing,high,True,2026-01-30 20:23:22.063565,9,60,False,False,True,7.0
phishing_063,"URGENT: Tax refund available, submit SSN and bank details",phishing,high,True,2025-07-23 20:23:22.063565,9,57,False,True,True,8.0
phishing_064,"Credit score update, verify with credit card info",phishing,high,True,2025-03-04 20:23:22.063565,8,49,False,False,False,6.0
phishing_065,"LAST CHANCE: Microsoft security alert, verify Windows license",phishing,high,True,2026-01-02 20:23:22.063565,8,61,False,False,False,6.0
phishing_066,"IMMEDIATE: Your password will expire, update it now",phishing,high,True,2025-04-30 20:23:22.063565,8,51,False,False,True,7.0
phishing_067,"Suspicious activity detected, confirm ur identity",phishing,high,True,2025-12-15 20:23:22.063565,6,49,False,False,False,6.0
phishing_068,"Account locked, provide login details to unlock",phishing,high,True,2025-02-22 20:23:22.063565,7,47,False,True,False,7.0
phishing_069,"IMMEDIATE: Amazon package delivery failed, update address and payment",phishing,high,True,2025-05-28 20:23:22.063565,9,69,False,True,False,7.0
phishing_070,"URGENT: iPhone winner selected, claim prize with personal info",phishing,high,True,2025-10-19 20:23:22.063565,9,62,False,False,True,7.0
phishing_071,Click this link to verify ur account immediately,phishing,high,True,2026-01-20 20:23:22.063565,8,48,False,True,True,8.0
phishing_072,"Hey, Click this link to verify your account immediately",phishing,high,True,2025-02-15 20:23:22.063565,9,55,False,True,True,8.0
phishing_073,"Your password will expire, update it now",phishing,high,True,2025-07-25 20:23:22.063565,7,40,False,False,True,7.0
phishing_074,"Banking security update required, enter credentials Please respond ASAP",phishing,high,True,2025-05-02 20:23:22.063565,9,71,False,True,True,8.0
phishing_075,"Your password will expire, update it now",phishing,high,True,2025-10-28 20:23:22.063565,7,40,False,False,True,7.0
phishing_076,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-10-20 20:23:22.063565,8,49,False,True,False,7.0
phishing_077,"credit score update, verify with credit card info",phishing,high,True,2026-01-06 20:23:22.063565,8,49,False,False,False,6.0
phishing_078,"Google account compromised, reset password here",phishing,high,True,2025-03-17 20:23:22.063565,6,47,False,True,False,7.0
phishing_079,"Banking security update required, enter credentials",phishing,high,True,2025-09-23 20:23:22.063565,6,51,False,True,False,7.0
phishing_080,"google account compromised, reset password here",phishing,high,True,2025-07-16 20:23:22.063565,6,47,False,True,False,7.0
phishing_081,"ACCOUNT LOCKED, PROVIDE LOGIN DETAILS TO UNLOCK",phishing,high,True,2025-04-11 20:23:22.063565,7,47,False,True,False,8.0
phishing_082,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-10-11 20:23:22.063565,8,49,False,True,False,7.0
phishing_083,"SUSPICIOUS ACTIVITY DETECTED, CONFIRM YOUR IDENTITY",phishing,high,True,2025-04-30 20:23:22.063565,6,51,False,False,False,7.0
phishing_084,"URGENT: Social media account hacked, secure it now",phishing,high,True,2025-04-22 20:23:22.063565,8,50,False,True,True,8.0
phishing_085,"Hey, Tax refund available, submit SSN and bank details",phishing,high,True,2025-04-07 20:23:22.063565,9,54,False,True,False,7.0
phishing_086,"Hey, Credit score update, verify with credit card info",phishing,high,True,2025-03-11 20:23:22.063565,9,54,False,False,False,6.0
phishing_087,"URGENT: Amazon package delivery failed, update address and payment",phishing,high,True,2025-07-31 20:23:22.063565,9,66,False,True,True,8.0
phishing_088,"AMAZON PACKAGE DELIVERY FAILED, UPDATE ADDRESS AND PAYMENT",phishing,high,True,2025-07-30 20:23:22.063565,8,58,False,True,False,8.0
phishing_089,"LAST CHANCE: Free gift card, just enter your personal information",phishing,high,True,2025-07-18 20:23:22.063565,10,65,False,False,False,6.0
phishing_090,"URGENT: Free gift card, just enter your personal information",phishing,high,True,2025-12-25 20:23:22.063565,9,60,False,False,True,7.0
phishing_091,"EXPIRES TODAY: PayPal account suspended, confirm payment details",phishing,high,True,2025-04-06 20:23:22.063565,8,64,False,True,True,8.0
phishing_092,"EXPIRES TODAY: Your password will expire, update it now",phishing,high,True,2025-03-18 20:23:22.063565,9,55,False,False,True,7.0
phishing_093,"Account locked, provide login details to unlock",phishing,high,True,2025-10-06 20:23:22.063565,7,47,False,True,False,7.0
phishing_094,"URGENT: Account locked, provide login details to unlock",phishing,high,True,2025-10-15 20:23:22.063565,8,55,False,True,True,8.0
phishing_095,"LAST CHANCE: Your password will expire, update it now",phishing,high,True,2025-09-25 20:23:22.063565,9,53,False,False,True,7.0
phishing_096,"EXPIRES TODAY: Suspicious activity detected, confirm your identity",phishing,high,True,2025-09-17 20:23:22.063565,8,66,False,False,True,7.0
phishing_097,"EXPIRES TODAY: PayPal account suspended, confirm payment details",phishing,high,True,2025-04-27 20:23:22.063565,8,64,False,True,True,8.0
phishing_098,"Free gift card, just enter your personal information",phishing,high,True,2025-12-25 20:23:22.063565,8,52,False,False,False,6.0
phishing_099,"Banking security update required, enter credentials",phishing,high,True,2025-05-04 20:23:22.063565,6,51,False,True,False,7.0
phishing_100,"social media account hacked, secure it now",phishing,high,True,2025-07-19 20:23:22.063565,7,42,False,True,True,8.0
phishing_101,"Free gift card, just enter ur personal information",phishing,high,True,2025-07-26 20:23:22.063565,8,50,False,False,False,6.0
phishing_102,"Hey, Free gift card, just enter your personal information",phishing,high,True,2025-04-05 20:23:22.063565,9,57,False,False,False,6.0
phishing_103,"URGENT: iPhone winner selected, claim prize with personal info",phishing,high,True,2025-09-21 20:23:22.063565,9,62,False,False,True,7.0
phishing_104,"PayPal account suspended, confirm payment details!!",phishing,high,True,2025-09-14 20:23:22.063565,6,51,False,True,False,7.5
phishing_105,"Free gift card, just enter your personal information!!",phishing,high,True,2025-10-22 20:23:22.063565,8,54,False,False,False,6.5
phishing_106,"EXPIRES TODAY: Free gift card, just enter your personal information",phishing,high,True,2025-09-30 20:23:22.063565,10,67,False,False,True,7.0
phishing_107,"LAST CHANCE: Suspicious activity detected, confirm your identity",phishing,high,True,2025-04-21 20:23:22.063565,8,64,False,False,False,6.0
phishing_108,"Suspicious activity detected, confirm ur identity",phishing,high,True,2025-12-12 20:23:22.063565,6,49,False,False,False,6.0
phishing_109,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-10-18 20:23:22.063565,8,49,False,True,False,7.0
phishing_110,"EXPIRES TODAY: Account locked, provide login details to unlock",phishing,high,True,2025-02-06 20:23:22.063565,9,62,False,True,True,8.0
phishing_111,"Amazon package delivery failed, update address and payment",phishing,high,True,2025-11-04 20:23:22.063565,8,58,False,True,False,7.0
phishing_112,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-04-24 20:23:22.063565,8,49,False,True,False,7.0
phishing_113,"URGENT: Amazon package delivery failed, update address and payment",phishing,high,True,2025-05-16 20:23:22.063565,9,66,False,True,True,8.0
phishing_114,"Social media account hacked, secure it now",phishing,high,True,2025-04-18 20:23:22.063565,7,42,False,True,True,8.0
phishing_115,EXPIRES TODAY: Click this link to verify your account immediately,phishing,high,True,2025-10-30 20:23:22.063565,10,65,False,True,True,8.0
phishing_116,"URGENT: iPhone winner selected, claim prize with personal info",phishing,high,True,2025-02-08 20:23:22.063565,9,62,False,False,True,7.0
phishing_117,"Credit score update, verify with credit card info!!",phishing,high,True,2025-12-12 20:23:22.063565,8,51,False,False,False,6.5
phishing_118,"Hey, Account locked, provide login details to unlock",phishing,high,True,2025-08-24 20:23:22.063565,8,52,False,True,False,7.0
phishing_119,"Banking security update required, enter credentials!!",phishing,high,True,2025-06-12 20:23:22.063565,6,53,False,True,False,7.5
phishing_120,"IMMEDIATE: Amazon package delivery failed, update address and payment",phishing,high,True,2025-07-25 20:23:22.063565,9,69,False,True,False,7.0
phishing_121,"URGENT: Social media account hacked, secure it now",phishing,high,True,2025-11-26 20:23:22.063565,8,50,False,True,True,8.0
phishing_122,"EXPIRES TODAY: Banking security update required, enter credentials",phishing,high,True,2025-04-24 20:23:22.063565,8,66,False,True,True,8.0
phishing_123,"MICROSOFT SECURITY ALERT, VERIFY WINDOWS LICENSE",phishing,high,True,2025-10-18 20:23:22.063565,6,48,False,False,False,7.0
phishing_124,"iPhone winner selected, claim prize with personal info Please respond ASAP",phishing,high,True,2025-08-10 20:23:22.063565,11,74,False,False,True,7.0
phishing_125,"Suspicious activity detected, confirm your identity",phishing,high,True,2025-11-21 20:23:22.063565,6,51,False,False,False,6.0
phishing_126,"Banking security update required, enter credentials",phishing,high,True,2025-03-08 20:23:22.063565,6,51,False,True,False,7.0
phishing_127,"URGENT: Suspicious activity detected, confirm your identity",phishing,high,True,2025-02-03 20:23:22.063565,7,59,False,False,True,7.0
phishing_128,Click this link to verify your account immediately,phishing,high,True,2025-12-30 20:23:22.063565,8,50,False,True,True,8.0
phishing_129,"Social media account hacked, secure it now",phishing,high,True,2025-10-10 20:23:22.063565,7,42,False,True,True,8.0
phishing_130,"LAST CHANCE: PayPal account suspended, confirm payment details",phishing,high,True,2025-10-07 20:23:22.063565,8,62,False,True,False,7.0
phishing_131,"LAST CHANCE: Social media account hacked, secure it now",phishing,high,True,2025-12-08 20:23:22.063565,9,55,False,True,True,8.0
phishing_132,"URGENT: Account locked, provide login details to unlock",phishing,high,True,2026-01-03 20:23:22.063565,8,55,False,True,True,8.0
phishing_133,"Google account compromised, reset password here!!",phishing,high,True,2025-11-23 20:23:22.063565,6,49,False,True,False,7.5
phishing_134,"URGENT: Banking security update required, enter credentials",phishing,high,True,2025-05-28 20:23:22.063565,7,59,False,True,True,8.0
phishing_135,"URGENT: Google account compromised, reset password here",phishing,high,True,2025-03-28 20:23:22.063565,7,55,False,True,True,8.0
phishing_136,"IMMEDIATE: Suspicious activity detected, confirm your identity",phishing,high,True,2026-01-24 20:23:22.063565,7,62,False,False,False,6.0
phishing_137,"Social media account hacked, secure it now Please respond ASAP",phishing,high,True,2025-03-17 20:23:22.063565,10,62,False,True,True,8.0
phishing_138,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-05-26 20:23:22.063565,8,49,False,True,False,7.0
phishing_139,"Google account compromised, reset password here",phishing,high,True,2025-08-10 20:23:22.063565,6,47,False,True,False,7.0
phishing_140,"iphone winner selected, claim prize with personal info",phishing,high,True,2025-12-15 20:23:22.063565,8,54,False,False,False,6.0
phishing_141,"URGENT: Free gift card, just enter your personal information",phishing,high,True,2026-01-26 20:23:22.063565,9,60,False,False,True,7.0
phishing_142,"suspicious activity detected, confirm your identity",phishing,high,True,2025-11-02 20:23:22.063565,6,51,False,False,False,6.0
phishing_143,"URGENT: Your password will expire, update it now",phishing,high,True,2025-08-25 20:23:22.063565,8,48,False,False,True,7.0
phishing_144,"FREE GIFT CARD, JUST ENTER YOUR PERSONAL INFORMATION",phishing,high,True,2026-01-09 20:23:22.063565,8,52,False,False,False,7.0
phishing_145,"Tax refund available, submit SSN and bank details",phishing,high,True,2025-11-10 20:23:22.063565,8,49,False,True,False,7.0
phishing_146,"Social media account hacked, secure it now!!",phishing,high,True,2025-03-30 20:23:22.063565,7,44,False,True,True,8.5
phishing_147,"Microsoft security alert, verify Windows license Please respond ASAP",phishing,high,True,2025-03-21 20:23:22.063565,9,68,False,False,True,7.0
phishing_148,"Hey, Microsoft security alert, verify Windows license",phishing,high,True,2025-05-23 20:23:22.063565,7,53,False,False,False,6.0
phishing_149,"Credit score update, verify with credit card info!!",phishing,high,True,2025-11-18 20:23:22.063565,8,51,False,False,False,6.5
phishing_150,"tax refund available, submit ssn and bank details",phishing,high,True,2025-12-24 20:23:22.063565,8,49,False,True,False,7.0
phishing_151,"Hey, Tax refund available, submit SSN and bank details",phishing,high,True,2025-05-23 20:23:22.063565,9,54,False,True,False,7.0
phishing_152,LAST CHANCE: Click this link to verify your account immediately,phishing,high,True,2025-05-26 20:23:22.063565,10,63,False,True,True,8.0
phishing_153,"URGENT: Credit score update, verify with credit card info",phishing,high,True,2025-05-12 20:23:22.063565,9,57,False,False,True,7.0
phishing_154,"LAST CHANCE: Your password will expire, update it now",phishing,high,True,2025-12-26 20:23:22.063565,9,53,False,False,True,7.0
phishing_155,"URGENT: Microsoft security alert, verify Windows license",phishing,high,True,2025-07-05 20:23:22.063565,7,56,False,False,True,7.0
phishing_156,LAST CHANCE: Click this link to verify your account immediately,phishing,high,True,2025-09-03 20:23:22.063565,10,63,False,True,True,8.0
phishing_157,Click this link to verify your account immediately!!,phishing,high,True,2025-03-24 20:23:22.063565,8,52,False,True,True,8.5
phishing_158,"URGENT: Tax refund available, submit SSN and bank details",phishing,high,True,2025-04-06 20:23:22.063565,9,57,False,True,True,8.0
phishing_159,"LAST CHANCE: Social media account hacked, secure it now",phishing,high,True,2025-04-25 20:23:22.063565,9,55,False,True,True,8.0
phishing_160,"IPHONE WINNER SELECTED, CLAIM PRIZE WITH PERSONAL INFO",phishing,high,True,2025-12-18 20:23:22.063565,8,54,False,False,False,7.0
phishing_161,"EXPIRES TODAY: Account locked, provide login details to unlock",phishing,high,True,2025-07-27 20:23:22.063565,9,62,False,True,True,8.0
phishing_162,"URGENT: PayPal account suspended, confirm payment details",phishing,high,True,2025-03-25 20:23:22.063565,7,57,False,True,True,8.0
phishing_163,"AMAZON PACKAGE DELIVERY FAILED, UPDATE ADDRESS AND PAYMENT",phishing,high,True,2025-06-07 20:23:22.063565,8,58,False,True,False,8.0
phishing_164,"EXPIRES TODAY: Free gift card, just enter your personal information",phishing,high,True,2025-05-13 20:23:22.063565,10,67,False,False,True,7.0
phishing_165,"MICROSOFT SECURITY ALERT, VERIFY WINDOWS LICENSE",phishing,high,True,2025-08-17 20:23:22.063565,6,48,False,False,False,7.0
phishing_166,"EXPIRES TODAY: Amazon package delivery failed, update address and payment",phishing,high,True,2025-05-20 20:23:22.063565,10,73,False,True,True,8.0
phishing_167,"free gift card, just enter your personal information",phishing,high,True,2025-02-21 20:23:22.063565,8,52,False,False,False,6.0
phishing_168,"Free gift card, just enter your personal information Please respond ASAP",phishing,high,True,2025-06-29 20:23:22.063565,11,72,False,False,True,7.0
phishing_169,"Free gift card, just enter ur personal information",phishing,high,True,2026-01-03 20:23:22.063565,8,50,False,False,False,6.0
phishing_170,"google account compromised, reset password here",phishing,high,True,2025-12-04 20:23:22.063565,6,47,False,True,False,7.0
phishing_171,"EXPIRES TODAY: PayPal account suspended, confirm payment details",phishing,high,True,2025-09-01 20:23:22.063565,8,64,False,True,True,8.0
phishing_172,"URGENT: Google account compromised, reset password here",phishing,high,True,2025-06-20 20:23:22.063565,7,55,False,True,True,8.0
phishing_173,"Suspicious activity detected, confirm ur identity",phishing,high,True,2025-08-03 20:23:22.063565,6,49,False,False,False,6.0
phishing_174,"PayPal account suspended, confirm payment details Please respond ASAP",phishing,high,True,2026-01-20 20:23:22.063565,9,69,False,True,True,8.0
phishing_175,EXPIRES TODAY: Click this link to verify your account immediately,phishing,high,True,2025-03-21 20:23:22.063565,10,65,False,True,True,8.0
phishing_176,"iPhone winner selected, claim prize with personal info",phishing,high,True,2025-06-25 20:23:22.063565,8,54,False,False,False,6.0
phishing_177,"Your password will expire, update it now",phishing,high,True,2025-05-29 20:23:22.063565,7,40,False,False,True,7.0
phishing_178,URGENT: Click this link to verify your account immediately,phishing,high,True,2025-07-18 20:23:22.063565,9,58,False,True,True,8.0
phishing_179,Click this link to verify your account immediately,phishing,high,True,2025-10-24 20:23:22.063565,8,50,False,True,True,8.0
phishing_180,"Account locked, provide login details to unlock!!",phishing,high,True,2025-12-08 20:23:22.063565,7,49,False,True,False,7.5
phishing_181,"Your password will expire, update it now",phishing,high,True,2025-12-19 20:23:22.063565,7,40,False,False,True,7.0
phishing_182,"IMMEDIATE: PayPal account suspended, confirm payment details",phishing,high,True,2025-05-12 20:23:22.063565,7,60,False,True,False,7.0
